MthCalDt,INDNO,_NAME_,COL1
1977-07-29,1000510,MthTotRet,-0.015453469
1977-08-31,1000510,MthTotRet,-0.01231035
1977-09-30,1000510,MthTotRet,-0.000825448
1977-10-31,1000510,MthTotRet,-0.041984477
1977-11-30,1000510,MthTotRet,0.0366960263
1977-12-30,1000510,MthTotRet,0.0055695612
1978-01-31,1000510,MthTotRet,-0.060642645
1978-02-28,1000510,MthTotRet,-0.016260451
1978-03-31,1000510,MthTotRet,0.026941977
1978-04-28,1000510,MthTotRet,0.0888992929
1978-05-31,1000510,MthTotRet,0.013777172
1978-06-30,1000510,MthTotRet,-0.016577843
1978-07-31,1000510,MthTotRet,0.056959204
1978-08-31,1000510,MthTotRet,0.033610292
1978-09-29,1000510,MthTotRet,-0.005162818
1978-10-31,1000510,MthTotRet,-0.089847899
1978-11-30,1000510,MthTotRet,0.0266241785
1978-12-29,1000510,MthTotRet,0.0165400878
1979-01-31,1000510,MthTotRet,0.0426444141
1979-02-28,1000510,MthTotRet,-0.028736928
1979-03-30,1000510,MthTotRet,0.0573142115
1979-04-30,1000510,MthTotRet,0.0041833902
1979-05-31,1000510,MthTotRet,-0.016910063
1979-06-29,1000510,MthTotRet,0.0403241603
1979-07-31,1000510,MthTotRet,0.0115306059
1979-08-31,1000510,MthTotRet,0.061865347
1979-09-28,1000510,MthTotRet,0.0014157929
1979-10-31,1000510,MthTotRet,-0.065546574
1979-11-30,1000510,MthTotRet,0.0527771971
1979-12-31,1000510,MthTotRet,0.0182908031
1980-01-31,1000510,MthTotRet,0.0610727159
1980-02-29,1000510,MthTotRet,0.0026437939
1980-03-31,1000510,MthTotRet,-0.097518388
1980-04-30,1000510,MthTotRet,0.0422295613
1980-05-30,1000510,MthTotRet,0.0555599092
